userid,orderType
110916517270,0.025
110916517673,0.375
110916610975,0.15
110916717476,0.155
110916810872,0.47
110917010878,0.36
110917017378,0.12
110917071975,0.08
110917072072,0.13
110917072076,0.24
110917072271,0.08
110917072378,0.22
110917072573,0.05
110917072770,0.36
110917072872,0.185
110917117472,0.035
110917117676,0.56
110917117871,0.35
110917171378,0.305
110917172577,0.155
110917172772,0.065
110917217072,0.135
110917271871,0.105
110917272173,0.175
110917272774,0.12
110917272878,0.04
110917274372,0.215
110917317872,0.32
110917372173,0.29
110917372373,0.72
110917410570,0.03
110917417076,0.36
110917417276,0.1
110917417671,0.235
110917417678,0.13
110917417974,0.125
110917471471,0.19
110917472375,0.425
110917472979,0.02
110917473978,0.155
110917475770,0.31
110917476777,0.35
110917476878,0.225
110917517475,0.315
110917517570,0.445
110917517572,0.66
110917517578,0.135
110917571179,0.325
110917571273,0.045
110917572173,0.065
110917572271,0.195
110917572278,0.18
110917572376,0.015
110917572773,0.27
110917572870,0.155
110917572872,0.17
110917572975,0.195
110917573871,0.555
110917573973,0.28
110917574377,0.05
110917574777,0.915
110917575272,0.05
110917575478,0.145
110917617075,0.115
110917617770,0.09
110917671174,0.36
110917717176,0.15
110917717672,0.33
110917717778,0.165
110917771775,0.25
110917772971,0.04
110917817871,0.02
110917871275,0.02
110917872276,0.255
110917910974,0.035
110917917574,0.075
110917972778,0.225
110918017770,0.465
110918110571,0.2
110918117072,0.105
110918117472,0.045
110918217774,0.225
110918310570,0.135
110918417073,0.435
110918417372,0.925
110918417374,0.045
110918417378,0.325
110918510572,0.185
110919010575,0.04
110919117073,0.24
110919117276,0.2
110919172078,0.115
110919210970,0.2
110919217970,0.22
110919317778,0.215
110919517275,0.805
110919517373,0.48
110919610571,0.295
110919672170,0.285
110919672379,0.5
110919672477,0.48
110919672779,0.25
110919672975,0.11
110919717471,0.67
110919872074,0.2
110919917073,0.445
110919917478,0.055
110919917479,0.25
110919917672,0.025
110919917972,0.13
110931010979,0.065
110931017073,0.165
110931017379,0.135
110931210876,0.11
110931217777,0.265
110931510873,0.01
110931517377,0.215
110931610870,0.02
110931617075,0.965
110931710873,0.155
110931810971,0.07
110931817379,0.14
110932017877,0.065
110932110571,0.38
110932110576,0.4
110932110876,0.125
110932172771,0.4
110932210578,0.1
110932310576,0.34
110932310578,0.475
110932310976,0.07
110932317279,0.285
110932517276,0.22
110932617073,0.295
110932617076,0.145
110932617376,0.245
110932617977,0.14
110932710578,0.33
110932717773,0.055
110932817978,0.19
110934110574,0.05
110934317679,0.47
110934410974,0.065
110934510577,0.02
110934517272,0.08
110934610878,0.34
110934710876,0.84
110934717376,0.09
110934910975,0.605
110935110971,0.48
110935217572,0.035
110935272377,0.405
110935317172,0.03
110935372274,0.025
110935417278,0.315
110935417376,0.125
110935510570,0.365
110935510576,0.09
110935517176,0.145
110935572079,0.37
110935710973,0.225
110935710978,0.895
110935717273,0.02
110935772674,0.475
110935917877,0.845
110935972279,0.315
110935972479,0.235
110936010873,0.185
110936017376,0.145
110936210973,0.055
110936217879,0.285
110936310571,0.31
110936310977,0.32
110936317776,0.26
110936317878,0.23
110936510578,0.075
110936510876,0.24
110936517474,0.305
110936517872,0.305
110936517876,0.115
110936710972,0.17
110936917571,0.355
110936917677,0.555
110937417275,0.54
110937717074,0.26
110937717674,0.16
110937810877,0.15
110937817373,0.07
110938010878,0.115
110938017071,0.155
110938017271,0.36
110938017871,0.01
110938017974,0.165
110938110974,0.005
110938117373,0.045
110938117379,0.15
110938210977,0.27
110938217479,0.03
110938310575,0.39
110938417978,0.195
110938510976,0.62
110938617773,0.215
110938817270,0.01
110938817775,0.105
110938910974,0.335
110938917077,0.12
110938917672,0.25
110939110575,0.14
110939117371,0.32
110939517272,0.145
110939517673,0.18
110939717379,0.095
110940010575,0.28
110940010875,0.045
110940017773,0.245
110940071672,0.12
110940072870,0.175
110940117070,0.27
110940117675,0.075
110940117779,0.04
110940171072,0.43
110940210973,0.31
110940210979,0.17
110940217070,0.235
110940272479,0.085
110940273876,0.6
110940274278,0.18
110940274475,0.03
110940317077,0.215
110940317277,0.08
110940317573,0.04
110940371373,0.04
110940371478,0.155
110940372478,0.38
110940417170,0.65
110940417772,0.15
110940471270,0.24
110940471274,0.67
110940472573,0.065
110940472874,0.055
110940517477,0.455
110940517574,0.045
110940571277,0.275
110940571479,0.16
110940571573,0.03
110940572076,0.255
110940572174,0.17
110940574176,0.055
110940610576,0.055
110940617977,0.05
110940672079,0.29
110940672274,0.195
110940672573,0.05
110940717474,0.045
110940717670,0.215
110940771371,0.02
110940774272,0.065
110940810879,0.52
110940817279,0.33
110940871672,0.3
110940871975,0.145
110940917672,0.285
110940917676,0.1
110940917875,0.255
110940917973,0.205
110940971678,0.25
110940972075,0.185
110940972977,0.35
110941017370,0.34
110941017673,0.82
110941117476,0.175
110941210579,0.225
110941317775,0.025
110941371378,0.24
110941417471,0.555
110941417779,0.39
110941471476,0.465
110941472672,0.235
110941510971,0.04
110941610875,0.23
110941617572,0.32
110941710975,0.545
110941710978,0.385
110941817575,0.245
110941871074,0.375
110942017170,0.145
110942017278,0.72
110942072275,0.13
110942072477,0.165
110942117474,0.055
110942171777,0.145
110942172071,0.115
110942172578,0.905
110942174273,0.27
110942210576,0.05
110942217270,0.075
110942217877,0.315
110942271471,0.095
110942272075,0.505
110942272571,0.055
110942272679,0.225
110942310575,0.175
110942310978,0.05
110942371176,0.105
110942371979,0.135
110942410979,0.035
110942417476,0.285
110942417972,0.205
110942471272,0.585
110942472174,0.365
110942472271,0.05
110942571170,0.235
110942571675,0.125
110942572476,0.22
110942572770,0.09
110942572972,0.895
110942617377,0.34
110942617773,0.14
110942671272,0.21
110942671379,0.4
110942674373,0.075
110942710970,0.255
110942772375,0.44
110942772479,0.145
110942817072,0.21
110942817873,0.25
110942817975,0.495
110942874473,0.06
110942874773,0.07
110942910574,0.175
110942910875,0.435
110942917474,0.365
110942917977,0.14
110942971373,0.02
110942971476,0.885
110943017371,0.465
110943017876,0.56
110943017879,0.345
110943117679,0.235
110943171073,0.545
110943172677,0.41
110943217070,0.4
110943217676,0.08
110943217978,0.2
110943272775,0.205
110943272778,0.135
110943310571,0.445
110943317172,0.385
110943317672,0.06
110943317772,0.275
110943371277,0.275
110943410975,0.125
110943417071,0.42
110943417976,0.045
110943471776,0.1
110943472079,0.04
110943472379,0.265
110943472771,0.11
110943472778,0.645
110943517279,0.43
110943571370,0.355
110943571476,0.1
110943610873,0.87
110943671471,0.425
110943672177,0.495
110943672276,0.33
110943672470,0.055
110943672673,0.115
110943672875,0.11
110943717075,0.07
110943717371,0.285
110943717376,0.035
110943717672,0.31
110943717878,0.135
110943772371,0.405
110943772377,0.1
110943772877,0.105
110943817771,0.38
110943872071,0.07
110943917878,0.245
110943971879,0.05
110944010878,0.03
110944071772,0.57
110944072374,0.01
110944072874,0.065
110944117470,0.17
110944272273,0.515
110944317475,0.335
110944372270,0.04
110944417276,0.47
110944417378,0.13
110944472474,0.12
110944517779,0.73
110944572073,0.12
110944617570,0.165
110944617576,0.575
110944717970,0.2
110944817373,0.25
110944817877,0.33
110944872173,0.26
110944872178,0.135
110945017273,0.015
110945017771,0.055
110945117072,0.355
110945117271,0.475
110945117276,0.26
110945117570,0.505
110945171375,0.07
110945171674,0.01
110945172178,0.035
110945172970,0.455
110945217070,0.485
110945217275,0.225
110945271071,0.09
110945272374,0.16
110945272673,0.21
110945274975,0.1
110945310871,0.695
110945317373,0.4
110945410979,0.085
110945417670,0.43
110945471677,0.195
110945472472,0.33
110945517174,0.26
110945517270,0.06
110945517673,0.045
110945517777,0.47
110945571072,0.415
110945571579,0.065
110945671776,0.025
110945717374,0.025
110945771372,0.025
110945771373,0.15
110945774279,0.885
110945817079,0.17
110945871877,0.08
110945910572,0.295
110945910878,0.5
110945917276,0.1
110945917479,0.245
110945971373,0.085
110945974073,0.24
110945974074,0.105
110946017873,0.59
110946071176,0.22
110946117079,0.715
110946174376,0.18
110946174377,0.32
110946179574,0.145
110946179779,0.07
110946210979,0.365
110946217075,0.095
110946217079,0.075
110946217870,0.22
110946271571,0.245
110946271976,0.12
110946317470,0.295
110946371678,0.025
110946372373,0.085
110946374670,0.75
110946379278,0.03
110946379375,0.6
110946410976,0.085
110946471071,0.485
110946471479,0.135
110946471678,0.045
110946472175,0.155
110946472474,0.055
110946472772,0.11
110946510871,0.035
110946517673,0.345
110946571073,0.755
110946571676,0.135
110946572272,0.17
110946572378,0.035
110946671072,0.09
110946671973,0.09
110946672470,0.84
110946710977,0.22
110946771575,0.4
110946772173,0.195
110946772779,0.315
110946810970,0.03
110946817374,0.245
110946871775,0.885
110946872872,0.03
110946874671,0.095
110946917477,0.29
110946971375,0.045
110946972175,0.085
110946972274,0.15
110946972474,0.16
110946972870,0.065
110946974374,0.01
110947117377,0.075
110947271275,0.395
110947271779,0.36
110947272478,0.025
110947310875,0.04
110947410874,0.69
110947472378,0.475
110947517976,0.53
110947571778,0.28
110947572571,0.035
110947572577,0.12
110947572776,0.025
110947710870,0.08
110947771479,0.22
110947772076,0.16
110947772077,0.78
110947817773,0.355
110947817979,0.635
110947910574,0.06
110947910575,0.295
110947910972,0.115
110947917371,0.32
110947971675,0.025
110948010574,0.215
110948017076,0.075
110948017679,0.185
110948017877,0.3
110948071371,0.275
110948072579,0.175
110948117771,0.33
110948172173,0.155
110948210874,0.07
110948217570,0.315
110948272078,0.36
110948272679,0.2
110948272776,0.18
110948317077,0.45
110948317177,0.075
110948410976,0.06
110948417172,0.295
110948417378,0.115
110948417973,0.13
110948471270,0.615
110948471477,0.595
110948471677,0.035
110948472579,0.835
110948510874,0.415
110948517173,0.085
110948517176,0.815
110948517177,0.025
110948517376,0.165
110948517475,0.16
110948571075,0.005
110948572674,0.185
110948617570,0.655
110948710573,0.26
110948717877,0.025
110948810875,0.025
110948810877,0.215
110948817078,0.27
110948817977,0.02
110948872975,0.06
110948971771,0.615
110948972078,0.05
110949017373,0.42
110949017378,0.015
110949071274,0.16
110949117075,0.17
110949117370,0.035
110949217973,0.58
110949272172,0.25
110949272177,0.02
110949272379,0.085
110949317773,0.415
110949372570,0.04
110949417175,0.27
110949572876,0.895
110949617179,0.34
110949671074,0.505
110949672278,0.88
110949710875,0.34
110949717571,0.42
110949771371,0.595
110949772571,0.08
110949772773,0.425
110949817677,0.04
110949972379,0.52
110949972770,0.29
110970010570,0.095
110970110876,0.755
110970117975,0.89
110970172371,0.435
110970217971,0.06
110970310977,0.045
110970417573,0.79
110970417974,0.195
110970472270,0.045
110970510574,0.25
110970610578,0.26
110970617471,0.12
110970717177,0.135
110970810973,0.785
110970817370,0.25
110970817376,0.065
110970917577,0.835
110972017077,0.375
110972017876,0.825
110972210572,0.355
110972510876,0.29
110972717573,0.025
110972717875,0.17
110972817274,0.08
110973010973,0.14
110973010976,0.225
110973017376,0.495
110973110574,0.03
110973110870,0.155
110973117474,0.045
110973172378,0.03
110973217371,0.02
110973217673,0.48
110973510570,0.225
110973572279,0.09
110973817075,0.025
110973817377,0.58
110973917574,0.09
110975017471,0.05
110975017474,0.22
110975110873,0.055
110975117477,0.125
110975217376,0.135
110975410879,0.185
110975517979,0.175
110975617575,0.095
110975617672,0.895
110975810874,0.03
110975817275,0.095
110975817278,0.005
110975817871,0.03
110975872071,0.025
110975872672,0.085
110975917075,0.085
110976017273,0.39
110976172375,0.055
110976317175,0.015
110976317872,0.515
110976317970,0.185
110976372271,0.35
110976417279,0.135
110976417875,0.09
110978017175,0.065
110978017374,0.015
110978117078,0.145
110978210870,0.06
110978217274,0.075
110978317277,0.34
110978510874,0.12
110978517977,0.455
110978710571,0.28
110978810971,0.09
110978817076,0.07
111100048751,0.175
111100148758,0.015
111100646859,0.125
111101046053,0.265
111101046851,0.165
111101048557,0.205
111101114453,0.225
111101114656,0.07
111101119556,0.18
111101119752,0.405
111101119759,0.03
111101119858,0.805
111101146151,0.295
111101146159,0.26
111101146457,0.195
111101248558,0.345
111101346253,0.095
111101346459,0.225
111101448355,0.29
111101546658,0.065
111101646054,0.21
111101648758,0.25
111101746651,0.49
111101846555,0.215
111101846654,0.24
111101846657,0.2
111101848553,0.475
111102146450,0.245
111102446451,0.45
111102646852,0.22
111102748551,0.52
111102946457,0.565
111102948559,0.15
111103148357,0.035
111103248351,0.1
111103248550,0.38
111103346653,0.485
111103348351,0.305
111103646157,0.365
111103646459,0.145
111104148354,0.22
111104246858,0.44
111104548551,0.435
111104748350,0.17
111104748758,0.04
111104846856,0.035
111105146854,0.03
111105346058,0.34
111105348551,0.485
111105546050,0.365
111106048554,0.09
111106446450,0.385
111107048556,0.105
111107248556,0.63
111107446053,0.11
111107748750,0.045
111108046257,0.405
111108046458,0.27
111108446852,0.13
111108546151,0.065
111109046259,0.155
111109046851,0.225
111109148359,0.28
111109648354,0.105
111109746658,0.06
111109848553,0.585
111120013196,0.19
111120013391,0.115
111120013995,0.285
111120016996,0.14
111120113410,0.08
111120113719,0.55
111120146458,0.84
111120213298,0.06
111120213314,0.07
111120216312,0.045
111120285617,0.035
111120313619,0.08
111120385612,0.105
111120413092,0.05
111120413097,0.03
111120413416,0.185
111120416911,0.35
111120446259,0.295
111120513196,0.035
111120513796,0.33
111120548751,0.19
111120613413,0.185
111120646052,0.18
111120713415,0.01
111120713590,0.115
111120748352,0.515
111120913998,0.15
111120916315,0.81
111120948357,0.055
111120948754,0.04
111121319157,0.05
111121348752,0.305
111121446955,0.59
111121648555,0.845
111121746954,0.06
111121748550,0.045
111121819054,0.435
111121946254,0.19
111122013090,0.045
111122013096,0.265
111122013410,0.095
111122013597,0.095
111122013697,0.025
111122013891,0.27
111122085211,0.045
111122085718,0.05
111122113195,0.055
111122113391,0.535
111122148751,0.25
111122216398,0.365
111122313412,0.405
111122346855,0.04
111122513295,0.03
111122513619,0.075
111122516199,0.025
111122585715,0.465
111122613293,0.4
111122685291,0.015
111122713198,0.035
111122713595,0.21
111122813319,0.08
111122813492,0.455
111122813994,0.335
111122846052,0.365
111122848555,0.15
111122885616,0.045
111122885698,0.005
111122916111,0.08
111122916119,0.225
111124013297,0.01
111124013719,0.155
111124048754,0.03
111124085195,0.51
111124113010,0.18
111124113593,0.065
111124113696,0.255
111124116115,0.285
111124146259,0.2
111124146852,0.1
111124148557,0.235
111124213014,0.135
111124213398,0.355
111124213892,0.255
111124216314,0.65
111124313319,0.13
111124313590,0.31
111124348755,0.305
111124413010,0.025
111124413491,0.025
111124513213,0.125
111124513294,0.53
111124784998,0.365
111124913717,0.275
111124913799,0.18
111124916399,0.08
111124916992,0.225
111125148751,0.355
111125246255,0.125
111125646453,0.035
111125746050,0.045
111125748552,0.155
111125748759,0.135
111125948751,0.12
111126085118,0.145
111126085912,0.535
111126113914,0.155
111126116999,0.595
111126148559,0.19
111126213292,0.405
111126213992,0.435
111126246854,0.36
111126313811,0.325
111126316398,0.53
111126413890,0.535
111126416113,0.335
111126446051,0.065
111126446251,0.19
111126516996,0.035
111126613418,0.025
111126746855,0.015
111126748752,0.19
111126785891,0.695
111126813311,0.075
111127146454,0.09
111127248553,0.275
111127248758,0.37
111127346058,0.2
111127546055,0.115
111127548351,0.365
111127548551,0.16
111127648750,0.09
111127746459,0.475
111127846850,0.095
111127848359,0.27
111128013315,0.875
111128013819,0.32
111128016194,0.54
111128046258,0.03
111128046456,0.19
111128113218,0.015
111128113413,0.23
111128113993,0.03
111128146057,0.23
111128146151,0.285
111128146957,0.63
111128185017,0.26
111128246658,0.135
111128246850,0.185
111128246851,0.19
111128313417,0.46
111128313790,0.365
111128316110,0.05
111128316392,0.08
111128346656,0.235
111128346659,0.555
111128348358,0.095
111128413794,0.21
111128413816,0.405
111128413914,0.165
111128446250,0.265
111128446656,0.36
111128448350,0.13
111128485219,0.345
111128585010,0.39
111128613195,0.47
111128613414,0.345
111128613715,0.135
111128685696,0.065
111128713617,0.68
111128713810,0.29
111128716393,0.355
111128746453,0.51
111128748750,0.245
111128814950,0.12
111128846457,0.695
111128885290,0.16
111128885690,0.055
111128913716,0.065
111128916111,0.425
111128916919,0.085
111128916996,0.195
111128948557,0.24
111128985715,0.16
111129016997,0.195
111129019957,0.2
111129146652,0.31
111129146653,0.245
111129146659,0.22
111129146850,0.36
111129146950,0.245
111129280194,0.085
111129280411,0.105
111129280418,0.21
111129280695,0.12
111129284299,0.03
111129413890,0.32
111129448552,0.17
111129512858,0.625
111129513211,0.79
111129513291,0.16
111129517156,0.425
111129546059,0.03
111129646056,0.155
111129646258,0.255
111129746457,0.255
111129746658,0.075
111129748556,0.215
111129813810,0.025
111129816115,0.35
111129816311,0.155
111129913817,0.245
111129916198,0.08
111129946159,0.29
111140013291,0.09
111140016117,0.265
111140016196,0.175
111140016315,0.3
111140046951,0.065
111140048756,0.255
111140113715,0.18
111140113793,0.785
111140116117,0.13
111140208554,0.375
111140213090,0.22
111140219852,0.38
111140313095,0.065
111140313598,0.025
111140313610,0.22
111140346659,0.065
111140413013,0.245
111140416317,0.135
111140446755,0.66
111140446855,0.27
111140516998,0.295
111140613296,0.155
111140616114,0.855
111140646150,0.13
111140716319,0.605
111140746352,0.08
111140746651,0.355
111140816197,0.115
111140816919,0.025
111140948557,0.13
111141013114,0.035
111141048752,0.145
111141113497,0.19
111141113797,0.02
111141213018,0.2
111141213699,0.175
111141216997,0.095
111141246355,0.14
111141248558,0.19
111141313118,0.06
111141413515,0.165
111141413697,0.185
111141416917,0.365
111141513813,0.175
111141613014,0.255
111141613412,0.11
111141646051,0.035
111141646454,0.06
111141646957,0.815
111141685614,0.925
111141713712,0.125
111141716993,0.1
111141813291,0.14
111141813416,0.395
111141813498,0.19
111141816310,0.135
111141846758,0.075
111141913191,0.035
111141913517,0.165
111141916911,0.29
111141916995,0.38
111142013698,0.14
111142016998,0.18
111142046151,0.24
111142046455,0.145
111142046751,0.09
111142046852,0.035
111142116317,0.12
111142116393,0.13
111142146056,0.36
111142146456,0.455
111142213210,0.33
111142213215,0.235
111142246255,0.17
111142246257,0.41
111142413215,0.66
111142446657,0.2
111142448550,0.23
111142513699,0.125
111142612955,0.09
111142614252,0.225
111142614450,0.545
111142614650,0.125
111142614954,0.305
111142615853,0.055
111142616199,0.245
111142619057,0.185
111142646750,0.165
111142746857,0.065
111142813413,0.245
111142813491,0.28
111142813492,0.19
111142813595,0.615
111142913217,0.33
111142913516,0.36
111142916993,0.12
111142948750,0.73
111143013410,0.26
111143013594,0.105
111143013813,0.495
111143016394,0.16
111143046159,0.06
111143113019,0.875
111143113099,0.035
111143146856,0.1
111143185613,0.135
111143213010,0.065
111143213114,0.255
111143213396,0.1
111143313111,0.25
111143316114,0.06
111143413695,0.165
111143413713,0.485
111143416115,0.06
111143416310,0.215
111143446150,0.57
111143446454,0.23
111143446552,0.315
111143513192,0.465
111143516196,0.18
111143616198,0.26
111143685697,0.17
111143713195,0.115
111143713290,0.355
111143713612,0.29
111143713819,0.29
111143713997,0.08
111143746558,0.05
111143785016,0.295
111143785119,0.16
111143785218,0.51
111143785298,0.115
111143785410,0.155
111143785618,0.345
111143785714,0.14
111143785715,0.435
111143813610,0.46
111143846051,0.025
111143846256,0.2
111143885595,0.095
111143885613,0.23
111143885714,0.155
111143913519,0.11
111143913995,0.245
111144046459,0.16
111144116192,0.685
111144185016,0.215
111144185691,0.47
111144213092,0.43
111144213216,0.105
111144213592,0.33
111144213715,0.355
111144248351,0.09
111144316191,0.38
111144348359,0.09
111144348755,0.185
111144413296,0.14
111144446752,0.04
111144513019,0.215
111144513295,0.61
111144613093,0.37
111144646752,0.085
111144648558,0.32
111144713092,0.665
111144746451,0.18
111144813214,0.08
111144813693,0.31
111144816194,0.42
111144913097,0.12
111144916311,0.32
111145013112,0.46
111145013198,0.545
111145013216,0.205
111145013293,0.445
111145013315,0.115
111145013913,0.2
111145016113,0.165
111145016397,0.38
111145046553,0.33
111145048351,0.165
111145080293,0.63
111145080719,0.085
111145085317,0.335
111145085392,0.035
111145113196,0.3
111145113217,0.045
111145113314,0.11
111145113712,0.295
111145113918,0.035
111145116117,0.035
111145116191,0.355
111145180015,0.1
111145180093,0.105
111145180292,0.42
111145180496,0.815
111145180597,0.18
111145182698,0.24
111145182715,0.09
111145184617,0.365
111145184717,0.1
111145184898,0.095
111145185012,0.22
111145185497,0.305
111145185518,0.25
111145185598,0.475
111145185614,0.325
111145187590,0.315
111145188116,0.165
111145189015,0.125
111145189296,0.155
111145189398,0.24
111145189612,0.515
111145189696,0.185
111145189697,0.15
111145189992,0.135
111145213393,0.575
111145213490,0.085
111145313093,0.055
111145313119,0.24
111145313412,0.115
111145313499,0.295
111145313514,0.01
111145313593,0.415
111145313611,0.155
111145313618,0.11
111145313999,0.455
111145316394,0.085
111145380294,0.12
111145380617,0.19
111145380811,0.04
111145380896,0.045
111145384618,0.35
111145385297,0.35
111145385590,0.075
111145385610,0.86
111145385619,0.05
111145413393,0.14
111145413491,0.025
111145413494,0.075
111145413617,0.275
111145413815,0.065
111145413912,0.14
111145416198,0.195
111145416310,0.1
111145446157,0.145
111145446650,0.055
111145446951,0.565
111145480314,0.065
111145480394,0.355
111145480417,0.125
111145480811,0.16
111145480894,0.025
111145482294,0.295
111145482296,0.22
111145484617,0.32
111145484694,0.05
111145485398,0.27
111145485891,0.025
111145488291,0.19
111145488419,0.13
111145488491,0.825
111145488512,0.065
111145489517,0.105
111145489614,0.4
111145489715,0.135
111145513097,0.075
111145513895,0.28
111145546957,0.305
111145580096,0.225
111145580811,0.095
111145580819,0.155
111145585113,0.05
111145585194,0.275
111145613215,0.075
111145613399,0.355
111145613618,0.095
111145613699,0.335
111145613797,0.09
111145616994,0.335
111145680215,0.095
111145680897,0.665
111145685498,0.13
111145685695,0.28
111145713019,0.42
111145713517,0.22
111145713615,0.11
111145713818,0.265
111145713891,0.245
111145716116,0.095
111145746157,0.335
111145746758,0.23
111145748757,0.105
111145748759,0.03
111145780093,0.015
111145780094,0.27
111145780219,0.095
111145780493,0.165
111145780799,0.39
111145785793,0.095
111145813097,0.15
111145813190,0.47
111145813212,0.475
111145813290,0.18
111145813595,0.105
111145813617,0.395
111145813692,0.485
111145846552,0.025
111145885599,0.185
111145885890,0.11
111145885897,0.11
111145885899,0.195
111145913292,0.17
111145913517,0.13
111145916392,0.21
111145948756,0.125
111145980011,0.56
111145980192,0.21
111145980310,0.47
111145980493,0.105
111145980496,0.015
111145980590,0.08
111145980899,0.205
111145985491,0.195
111145985592,0.235
111145985991,0.4
111146013097,0.15
111146046251,0.16
111146046659,0.245
111146048554,0.71
111146148557,0.165
111146148753,0.235
111146213299,0.175
111146313217,0.145
111146316194,0.11
111146513091,0.33
111146513294,0.24
111146546855,0.225
111146613711,0.54
111146616190,0.23
111146616197,0.125
111146746651,0.255
111146748355,0.33
111146816993,0.095
111146916312,0.575
111147013815,0.06
111147016118,0.285
111147113812,0.29
111147146257,0.79
111147213118,0.475
111147213293,0.06
111147213992,0.09
111147216394,0.145
111147216398,0.725
111147246556,0.765
111147313615,0.795
111147313790,0.255
111147313795,0.05
111147313797,0.84
111147319056,0.1
111147348552,0.35
111147413192,0.225
111147413510,0.105
111147513390,0.48
111147513413,0.075
111147513515,0.38
111147546453,0.3
111147548558,0.13
111147613197,0.12
111147613495,0.91
111147613499,0.37
111147713011,0.455
111147713893,0.555
111147746155,0.87
111147746355,0.815
111147746954,0.13
111147785693,0.05
111147785695,0.13
111147813195,0.95
111147813497,0.52
111147813694,0.17
111147913516,0.255
111147913894,0.2
111147946258,0.155
111147946454,0.1
111147946756,0.28
111148013099,0.36
111148013590,0.375
111148013717,0.01
111148013793,0.37
111148016315,0.22
111148016919,0.225
111148048757,0.05
111148113519,0.105
111148113591,0.15
111148213195,0.365
111148213697,0.025
111148285612,0.075
111148316198,0.155
111148316390,0.3
111148413097,0.39
111148413516,0.16
111148416119,0.15
111148446654,0.335
111148448350,0.43
111148513712,0.275
111148516314,0.095
111148546058,0.275
111148546655,0.28
111148546856,0.285
111148616994,0.14
111148646853,0.28
111148713692,0.365
111148713793,0.01
111148813512,0.06
111148813814,0.455
111148816190,0.325
111148846853,0.095
111148913515,0.92
111148913794,0.165
111148916392,0.135
111148916911,0.215
111148946050,0.09
111149013295,0.155
111149013597,0.94
111149016994,0.05
111149116111,0.095
111149213016,0.2
111149213293,0.19
111149213516,0.635
111149213597,0.145
111149216198,0.065
111149248750,0.655
111149313416,0.115
111149313817,0.855
111149413214,0.045
111149413298,0.485
111149416119,0.025
111149513098,0.425
111149516115,0.135
111149546251,0.13
111149548754,0.095
111149613410,0.57
111149613419,0.46
111149613517,0.095
111149613811,0.13
111149616997,0.13
111149713217,0.19
111149748553,0.535
111149913415,0.48
111149946450,0.075
111150013291,0.15
111150013398,0.025
111150013595,0.005
111150016110,0.255
111150048553,0.3
111150080398,0.145
111150080613,0.03
111150084210,0.115
111150085491,0.52
111150085591,0.28
111150085714,0.045
111150085799,0.185
111150113093,0.225
111150113099,0.185
111150113219,0.195
111150113317,0.83
111150113390,0.16
111150113399,0.02
111150113494,0.395
111150180417,0.125
111150180516,0.015
111150180813,0.285
111150185014,0.21
111150185412,0.115
111150185693,0.39
111150185892,0.59
111150213511,0.055
111150213710,0.035
111150216115,0.18
111150216311,0.115
111150280013,0.335
111150280211,0.145
111150280213,0.095
111150280497,0.01
111150313617,0.325
111150313711,0.805
111150313795,0.025
111150385197,0.065
111150385893,0.23
111150413313,0.85
111150413691,0.43
111150448754,0.79
111150480216,0.16
111150480292,0.165
111150480415,0.125
111150480795,0.15
111150480913,0.225
111150480918,0.08
111150485012,0.24
111150485112,0.26
111150485312,0.015
111150485698,0.2
111150513894,0.03
111150513899,0.275
111150585096,0.86
111150585119,0.025
111150585193,0.18
111150613419,0.3
111150613514,0.91
111150613995,0.24
111150616990,0.165
111150680115,0.025
111150680491,0.095
111150680592,0.18
111150680793,0.145
111150680818,0.075
111150680893,0.375
111150680898,0.205
111150685399,0.08
111150685892,0.1
111150713494,0.445
111150713497,0.14
111150713796,0.255
111150713999,0.18
111150716313,0.03
111150748754,0.015
111150780598,0.3
111150780711,0.11
111150780791,0.135
111150784017,0.15
111150785013,0.45
111150785014,0.92
111150785098,0.16
111150785217,0.1
111150785594,0.255
111150813814,0.085
111150816190,0.31
111150880611,0.15
111150880814,0.075
111150884213,0.18
111150884298,0.18
111150884612,0.24
111150884799,0.28
111150885499,0.09
111150885697,0.065
111150913497,0.095
111150913798,0.205
111150980213,0.2
111150980811,0.035
111150984611,0.12
111151013013,0.905
111151013698,0.3
111151046854,0.115
111151085015,0.325
111151113497,0.085
111151113997,0.235
111151185511,0.02
111151185595,0.025
111151185692,0.48
111151213198,0.03
111151213212,0.19
111151213390,0.875
111151280610,0.22
111151285116,0.26
111151285194,0.01
111151313011,0.03
111151313098,0.27
111151313712,0.26
111151385010,0.23
111151385411,0.215
111151385491,0.055
111151385698,0.235
111151385718,0.025
111151413410,0.595
111151413713,0.02
111151413715,0.055
111151416993,0.33
111151448353,0.16
111151485713,0.245
111151485813,0.435
111151485894,0.11
111151513291,0.155
111151513893,0.35
111151580219,0.12
111151585094,0.02
111151585112,0.195
111151585115,0.055
111151585215,0.31
111151585711,0.535
111151613414,0.425
111151648352,0.32
111151713119,0.18
111151713218,0.355
111151713891,0.575
111151716114,0.1
111151746852,0.32
111151885513,0.05
111151913291,0.155
111151913719,0.24
111151913892,0.08
111151985113,0.65
111151985114,0.11
111151985392,0.025
111151985991,0.94
111152013493,0.9
111152013610,0.765
111152080012,0.1
111152080112,0.105
111152080415,0.175
111152080710,0.195
111152084690,0.135
111152084790,0.15
111152084794,0.015
111152084795,0.165
111152084990,0.09
111152085118,0.625
111152085193,0.045
111152085413,0.105
111152085619,0.045
111152113293,0.115
